	auc	binaryaccuracy	precision	recall	seed
0	0.5416666865348816	0.5714285969734192	0.5	0.3333333432674408	42
1	0.19999998807907104	0.2857142984867096	0.0	0.0	42
2	0.5	0.2857142984867096	0.2857142984867096	1.0	42
3	0.550000011920929	0.5714285969734192	0.3333333432674408	0.5	42
4	0.4999999701976776	0.5	0.5	0.3333333432674408	42
5	0.5	0.6666666865348816	0.6666666865348816	1.0	42
6	0.699999988079071	0.5	0.25	1.0	42
7	0.0	0.8333333134651184	0.0	0.0	42
8	0.5	0.6666666865348816	0.6666666865348816	1.0	42
9	0.625	0.6666666865348816	0.75	0.75	42
10	0.550000011920929	0.5714285969734192	0.3333333432674408	0.5	135
11	0.2916666865348816	0.2857142984867096	0.25	0.3333333432674408	135
12	0.699999988079071	0.5714285969734192	0.4000000059604645	1.0	135
13	0.75	0.7142857313156128	1.0	0.5	135
14	0.800000011920929	0.6666666865348816	0.3333333432674408	1.0	135
15	0.875	0.8333333134651184	1.0	0.75	135
16	0.6666666269302368	0.6666666865348816	0.6000000238418579	1.0	135
17	0.875	0.8333333134651184	0.6666666865348816	1.0	135
18	0.6666666269302368	0.6666666865348816	0.6666666865348816	0.6666666865348816	135
19	0.6000000238418579	0.3333333432674408	0.20000000298023224	1.0	135
20	0.6499999761581421	0.7142857313156128	0.800000011920929	0.800000011920929	23
21	1.0	1.0	1.0	1.0	23
22	0.44999998807907104	0.4285714328289032	0.25	0.5	23
23	0.44999998807907104	0.4285714328289032	0.25	0.5	23
24	0.625	0.5	1.0	0.25	23
25	0.800000011920929	0.6666666865348816	0.3333333432674408	1.0	23
26	0.0	0.1666666716337204	0.0	0.0	23
27	0.25	0.1666666716337204	0.20000000298023224	0.5	23
28	0.8333333134651184	0.8333333134651184	0.75	1.0	23
29	0.625	0.6666666865348816	0.5	0.5	23
30	0.625	0.5714285969734192	0.5	1.0	7
31	0.8333333134651184	0.8571428656578064	0.800000011920929	1.0	7
32	0.09999999403953552	0.1428571492433548	0.0	0.0	7
33	0.3499999940395355	0.2857142984867096	0.20000000298023224	0.5	7
34	0.6666666865348816	0.6666666865348816	1.0	0.3333333432674408	7
35	0.625	0.5	0.4000000059604645	1.0	7
36	0.5	0.5	0.3333333432674408	0.5	7
37	0.625	0.6666666865348816	0.75	0.75	7
38	0.75	0.6666666865348816	0.5	1.0	7
39	0.30000001192092896	0.5	0.0	0.0	7
40	0.25	0.2857142984867096	0.0	0.0	49
41	0.4166666567325592	0.4285714328289032	0.5	0.5	49
42	0.0	0.5714285969734192	0.0	0.0	49
43	0.4583333432674408	0.4285714328289032	0.4000000059604645	0.6666666865348816	49
44	1.0	1.0	1.0	1.0	49
45	0.75	0.6666666865348816	0.5	1.0	49
46	0.9000000357627869	0.8333333134651184	0.5	1.0	49
47	0.5	0.5	0.3333333432674408	0.5	49
48	0.25	0.1666666716337204	0.20000000298023224	0.5	49
49	0.30000001192092896	0.5	0.75	0.6000000238418579	49
50	0.4583333432674408	0.4285714328289032	0.4000000059604645	0.6666666865348816	1991
