	auc	binaryaccuracy	precision	recall	seed
1	0.5833333134651184	0.6153846383094788	0.4000000059604645	0.5	42
2	0.7777777910232544	0.692307710647583	1.0	0.5555555820465088	42
3	0.7045453786849976	0.8461538553237915	0.5	0.5	42
4	0.5833333730697632	0.5833333134651184	0.6666666865348816	0.3333333432674408	42
5	0.4375	0.5833333134651184	0.0	0.0	42
6	0.3333333134651184	0.5	0.0	0.0	42
7	0.6875	0.75	0.6666666865348816	0.5	42
8	0.375	0.4166666567325592	0.20000000298023224	0.25	42
9	0.4571428894996643	0.5	0.3333333432674408	0.20000000298023224	42
10	0.8500000238418579	0.7692307829856873	0.5	1.0	135
11	0.5375000238418579	0.6153846383094788	0.5	0.20000000298023224	135
12	0.4404761791229248	0.4615384638309479	0.3333333432674408	0.1666666716337204	135
13	0.4750000238418579	0.5384615659713745	0.3333333432674408	0.20000000298023224	135
14	0.4999999701976776	0.5	0.5	0.1666666716337204	135
15	0.4375	0.5	0.25	0.25	135
16	0.5625	0.6666666865348816	0.5	0.25	135
17	0.30000001192092896	0.5	0.0	0.0	135
18	0.6999999284744263	0.8333333134651184	0.5	0.5	135
19	0.5	0.4166666567325592	0.0	0.0	135
20	0.7142857313156128	0.692307710647583	1.0	0.4285714328289032	23
21	0.6136363744735718	0.692307710647583	0.25	0.5	23
22	0.5	0.7692307829856873	0.0	0.0	23
23	0.9583333730697632	0.9230769276618958	0.5	1.0	23
24	0.3333333134651184	0.5	0.0	0.0	23
25	0.6000000238418579	0.6666666865348816	1.0	0.20000000298023224	23
26	0.7142857313156128	0.6666666865348816	1.0	0.4285714328289032	23
27	0.4375	0.5833333134651184	0.0	0.0	23
28	0.6428571343421936	0.5833333134651184	1.0	0.2857142984867096	23
29	0.699999988079071	0.75	1.0	0.4000000059604645	23
30	0.6309523582458496	0.6153846383094788	0.75	0.4285714328289032	7
31	0.638888955116272	0.692307710647583	0.5	0.5	7
32	0.5555555820465088	0.38461539149284363	1.0	0.1111111119389534	7
33	0.638888955116272	0.692307710647583	0.5	0.5	7
34	0.4444444477558136	0.6666666865348816	0.0	0.0	7
35	0.2777777910232544	0.4166666567325592	0.0	0.0	7
36	0.75	0.8333333134651184	1.0	0.5	7
37	0.4571428894996643	0.5	0.3333333432674408	0.20000000298023224	7
38	0.4999999701976776	0.5833333134651184	0.25	0.3333333432674408	7
39	0.4000000059604645	0.6666666865348816	0.0	0.0	7
40	0.694444477558136	0.7692307829856873	0.6666666865348816	0.5	49
41	0.6136363744735718	0.692307710647583	0.25	0.5	49
42	0.458333283662796	0.5384615659713745	0.25	0.25	49
43	0.5357142686843872	0.5384615659713745	0.5	0.5	49
44	0.4375	0.5833333134651184	0.0	0.0	49
45	0.3571428656578064	0.4166666567325592	0.0	0.0	49
46	0.6500000357627869	0.75	0.3333333432674408	0.5	49
