	auc	binaryaccuracy	precision	recall	seed
0	0.48076921701431274	0.46666666865348816	0.125	0.5	42
1	0.4000000059604645	0.46666666865348816	0.20000000298023224	0.20000000298023224	42
2	0.4166666567325592	0.4000000059604645	0.3333333432674408	0.5	42
3	0.6136363744735718	0.6666666865348816	0.4000000059604645	0.5	42
4	0.5	0.6000000238418579	0.3333333432674408	0.20000000298023224	42
5	0.7222222685813904	0.7333333492279053	0.6666666865348816	0.6666666865348816	42
6	0.6346153616905212	0.7333333492279053	0.25	0.5	42
7	0.4999999701976776	0.5333333611488342	0.4000000059604645	0.3333333432674408	42
8	0.7727272510528564	0.6428571343421936	0.375	1.0	42
9	0.5303030610084534	0.6428571343421936	0.25	0.3333333432674408	42
10	0.5961538553237915	0.6666666865348816	0.20000000298023224	0.5	135
11	0.6499999761581421	0.6666666865348816	0.5	0.6000000238418579	135
12	0.6931818127632141	0.6666666865348816	0.4285714328289032	0.75	135
13	0.5499999523162842	0.6000000238418579	0.4000000059604645	0.4000000059604645	135
14	0.6250000596046448	0.6000000238418579	0.2857142984867096	0.6666666865348816	135
15	0.5416666865348816	0.6666666865348816	0.25	0.3333333432674408	135
16	0.6111111044883728	0.6666666865348816	0.6666666865348816	0.3333333432674408	135
17	0.6499999761581421	0.6666666865348816	0.5	0.6000000238418579	135
18	0.32222220301628113	0.3571428656578064	0.1666666716337204	0.20000000298023224	135
19	0.7250000238418579	0.7142857313156128	0.5	0.75	135
20	0.39772725105285645	0.46666666865348816	0.1666666716337204	0.25	23
21	0.4999999701976776	0.6000000238418579	0.20000000298023224	0.3333333432674408	23
22	0.4444444179534912	0.4000000059604645	0.5	0.2222222238779068	23
23	0.6499999761581421	0.6666666865348816	0.5	0.6000000238418579	23
24	0.638888955116272	0.6666666865348816	0.6000000238418579	0.5	23
25	0.4166666865348816	0.46666666865348816	0.1428571492433548	0.3333333432674408	23
26	0.807692289352417	0.6666666865348816	0.2857142984867096	1.0	23
27	0.5681818127632141	0.6000000238418579	0.3333333432674408	0.5	23
28	0.5303030610084534	0.6428571343421936	0.25	0.3333333432674408	23
29	0.4848484992980957	0.5714285969734192	0.20000000298023224	0.3333333432674408	23
30	0.1875	0.20000000298023224	0.0	0.0	7
31	0.5499999523162842	0.6000000238418579	0.4000000059604645	0.4000000059604645	7
32	0.5277777910232544	0.5333333611488342	0.4285714328289032	0.5	7
33	0.7692307829856873	0.6000000238418579	0.25	1.0	7
34	0.5192307829856873	0.5333333611488342	0.1428571492433548	0.5	7
35	0.6136363744735718	0.6666666865348816	0.4000000059604645	0.5	7
36	0.6000000238418579	0.6666666865348816	0.5	0.4000000059604645	7
37	0.3571428656578064	0.6666666865348816	0.0	0.0	7
38	0.4166666567325592	0.4285714328289032	0.5	0.5	7
39	0.4166666567325592	0.7142857313156128	0.0	0.0	7
40	0.2222222089767456	0.20000000298023224	0.20000000298023224	0.1111111119389534	49
41	0.7500000596046448	0.800000011920929	0.5	0.6666666865348816	49
42	0.6499999761581421	0.6666666865348816	0.5	0.6000000238418579	49
43	0.6477272510528564	0.6000000238418579	0.375	0.75	49
44	0.39772725105285645	0.46666666865348816	0.1666666716337204	0.25	49
45	0.125	0.20000000298023224	0.0	0.0	49
46	0.4166666567325592	0.4000000059604645	0.3333333432674408	0.5	49
47	0.8214285373687744	0.6666666865348816	0.1666666716337204	1.0	49
48	0.5	0.5	0.5	0.4285714328289032	49
49	0.0	0.6428571343421936	0.0	0.0	49
50	0.6666666269302368	0.6666666865348816	0.3333333432674408	0.6666666865348816	1991
51	0.2142857015132904	0.4000000059604645	0.0	0.0	1991
52	0.3611111342906952	0.4000000059604645	0.20000000298023224	0.1666666716337204	1991
53	0.5	0.6000000238418579	0.3333333432674408	0.20000000298023224	1991
54	0.5499999523162842	0.6000000238418579	0.4000000059604645	0.4000000059604645	1991
55	0.6499999761581421	0.6000000238418579	0.4444444477558136	0.800000011920929	1991
56	0.6931818127632141	0.6666666865348816	0.4285714328289032	0.75	1991
57	0.5227272510528564	0.5333333611488342	0.2857142984867096	0.5	1991
58	0.574999988079071	0.5	0.3333333432674408	0.75	1991
59	0.42222219705581665	0.4285714328289032	0.2857142984867096	0.4000000059604645	1991
60	0.4000000059604645	0.5333333611488342	0.0	0.0	1970
61	0.2916666865348816	0.46666666865348816	0.0	0.0	1970
62	0.75	0.5333333611488342	0.125	1.0	1970
63	0.5	0.5333333611488342	0.3333333432674408	0.4000000059604645	1970
64	0.6000000238418579	0.6666666865348816	0.5	0.4000000059604645	1970
65	0.6250000596046448	0.6000000238418579	0.2857142984867096	0.6666666865348816	1970
66	0.44999998807907104	0.46666666865348816	0.2857142984867096	0.4000000059604645	1970
67	0.5982142686843872	0.6000000238418579	0.625	0.625	1970
68	0.5999999642372131	0.6428571343421936	0.4000000059604645	0.5	1970
69	0.560606062412262	0.5	0.25	0.6666666865348816	1970
70	0.7083333134651184	0.7333333492279053	0.4000000059604645	0.6666666865348816	30
71	0.7916667461395264	0.8666666746139526	0.6666666865348816	0.6666666865348816	30
72	0.4722222089767456	0.46666666865348816	0.375	0.5	30
73	0.5227272510528564	0.5333333611488342	0.2857142984867096	0.5	30
74	0.5961538553237915	0.6666666865348816	0.20000000298023224	0.5	30
75	0.5833333730697632	0.5333333611488342	0.25	0.6666666865348816	30
76	0.305555522441864	0.3333333432674408	0.1666666716337204	0.1666666716337204	30
77	0.6477272510528564	0.6000000238418579	0.375	0.75	30
78	0.5999999642372131	0.6428571343421936	0.4000000059604645	0.5	30
79	0.6428571939468384	0.6428571343421936	0.6666666865348816	0.5714285969734192	30
80	0.5535714030265808	0.5333333611488342	0.6666666865348816	0.25	108
81	0.3999999761581421	0.4000000059604645	0.25	0.4000000059604645	108
82	0.21590909361839294	0.20000000298023224	0.10000000149011612	0.25	108
83	0.4999999701976776	0.6000000238418579	0.20000000298023224	0.3333333432674408	108
84	0.3461538553237915	0.6000000238418579	0.0	0.0	108
85	0.5357142686843872	0.5333333611488342	0.5	0.5714285969734192	108
86	0.4583333730697632	0.5333333611488342	0.1666666716337204	0.3333333432674408	108
87	0.5416667461395264	0.46666666865348816	0.2222222238779068	0.6666666865348816	108
88	0.42500001192092896	0.5	0.20000000298023224	0.25	108
89	0.575757622718811	0.7142857313156128	0.3333333432674408	0.3333333432674408	108
90	0.25	0.4000000059604645	0.0	0.0	5
91	0.307692289352417	0.5333333611488342	0.0	0.0	5
92	0.3500000238418579	0.3333333432674408	0.2222222238779068	0.4000000059604645	5
93	0.6499999761581421	0.7333333492279053	0.6666666865348816	0.4000000059604645	5
94	0.589285671710968	0.6000000238418579	0.6000000238418579	0.4285714328289032	5
95	0.7083333134651184	0.7333333492279053	0.4000000059604645	0.6666666865348816	5
96	0.7000000476837158	0.6666666865348816	0.5	0.800000011920929	5
97	0.5416666865348816	0.6666666865348816	0.25	0.3333333432674408	5
98	0.6333333253860474	0.6428571343421936	0.5	0.6000000238418579	5
99	0.5249999761581421	0.6428571343421936	0.3333333432674408	0.25	5
