	auc	binaryaccuracy	precision	recall	seed
19	0.4166666865348816	0.4545454680919647	0.20000000298023224	0.3333333432674408	135
20	0.25	0.4166666567325592	0.0	0.0	23
21	0.6607142686843872	0.6363636255264282	0.5	0.75	23
22	0.4791666865348816	0.5454545617103577	0.25	0.3333333432674408	23
23	0.5892857313156128	0.5454545617103577	0.4285714328289032	0.75	23
24	0.5892857313156128	0.5454545617103577	0.4285714328289032	0.75	23
25	0.6333333849906921	0.6363636255264282	0.6666666865348816	0.6666666865348816	23
26	0.5666666626930237	0.5454545617103577	0.5	0.800000011920929	23
27	0.6333333849906921	0.6363636255264282	0.6666666865348816	0.6666666865348816	23
28	0.1111111044883728	0.1818181872367859	0.0	0.0	23
29	0.8166666030883789	0.8181818127632141	0.8333333134651184	0.8333333134651184	23
30	0.5428571701049805	0.5	0.4444444477558136	0.800000011920929	7
31	0.375	0.27272728085517883	0.30000001192092896	0.75	7
32	0.550000011920929	0.5454545617103577	0.5	0.6000000238418579	7
33	0.38333335518836975	0.3636363744735718	0.375	0.6000000238418579	7
34	0.7708333730697632	0.8181818127632141	0.6666666865348816	0.6666666865348816	7
35	0.6666666269302368	0.4545454680919647	0.25	1.0	7
36	0.6428571343421936	0.5454545617103577	1.0	0.2857142984867096	7
37	0.5357142686843872	0.5454545617103577	0.4000000059604645	0.5	7
38	0.5178571343421936	0.4545454680919647	0.375	0.75	7
39	0.6458333730697632	0.6363636255264282	0.4000000059604645	0.6666666865348816	7
40	0.1875	0.1666666716337204	0.125	0.25	49
41	0.4722222089767456	0.4545454680919647	0.1666666716337204	0.5	49
42	0.5555555820465088	0.27272728085517883	0.20000000298023224	1.0	49
43	0.6166666150093079	0.6363636255264282	0.625	0.8333333134651184	49
44	0.6071428656578064	0.6363636255264282	0.5	0.5	49
45	0.2678571343421936	0.27272728085517883	0.4000000059604645	0.2857142984867096	49
46	0.5416666865348816	0.6363636255264282	0.3333333432674408	0.3333333432674408	49
47	0.5357142686843872	0.5454545617103577	0.6666666865348816	0.5714285969734192	49
48	0.5208333730697632	0.4545454680919647	0.2857142984867096	0.6666666865348816	49
49	0.7142857313156128	0.6363636255264282	0.5	1.0	49
50	0.5	0.5	0.6666666865348816	0.5	1991
51	0.4166666567325592	0.4545454680919647	0.0	0.0	1991
52	0.3214285671710968	0.27272728085517883	0.25	0.5	1991
53	0.5666666626930237	0.5454545617103577	0.5	0.800000011920929	1991
54	0.30000001192092896	0.27272728085517883	0.3333333432674408	0.6000000238418579	1991
55	0.4722222089767456	0.4545454680919647	0.1666666716337204	0.5	1991
56	0.4166666865348816	0.4545454680919647	0.20000000298023224	0.3333333432674408	1991
57	0.44999998807907104	0.4545454680919647	0.4000000059604645	0.4000000059604645	1991
58	0.6458333730697632	0.6363636255264282	0.4000000059604645	0.6666666865348816	1991
59	0.4166666567325592	0.3636363744735718	0.1428571492433548	0.5	1991
60	0.44285714626312256	0.4166666567325592	0.375	0.6000000238418579	1970
61	0.7083333134651184	0.7272727489471436	0.5	0.6666666865348816	1970
62	0.5357142686843872	0.5454545617103577	0.4000000059604645	0.5	1970
63	0.6166666150093079	0.6363636255264282	0.625	0.8333333134651184	1970
64	0.6071428656578064	0.6363636255264282	0.5	0.5	1970
65	0.4464285671710968	0.3636363744735718	0.3333333432674408	0.75	1970
66	0.5166666507720947	0.5454545617103577	0.5	0.20000000298023224	1970
67	0.2916666865348816	0.27272728085517883	0.1428571492433548	0.3333333432674408	1970
68	0.4107142686843872	0.4545454680919647	0.25	0.25	1970
69	0.5892857313156128	0.5454545617103577	0.4285714328289032	0.75	1970
70	0.4166666567325592	0.4166666567325592	0.4285714328289032	0.5	30
71	0.4375	0.6363636255264282	0.0	0.0	30
72	0.6875	0.5454545617103577	0.375	1.0	30
73	0.6499999761581421	0.6363636255264282	0.5714285969734192	0.800000011920929	30
74	0.44999998807907104	0.4545454680919647	0.5	0.5	30
75	0.5178571343421936	0.4545454680919647	0.375	0.75	30
76	0.3541666865348816	0.3636363744735718	0.1666666716337204	0.3333333432674408	30
77	0.550000011920929	0.5454545617103577	0.5	0.6000000238418579	30
78	0.4166666567325592	0.3636363744735718	0.1428571492433548	0.5	30
79	0.44999998807907104	0.4545454680919647	0.4000000059604645	0.4000000059604645	30
80	0.5	0.5	0.1666666716337204	0.5	108
81	0.36666667461395264	0.3636363744735718	0.3333333432674408	0.4000000059604645	108
82	0.550000011920929	0.5454545617103577	0.6000000238418579	0.5	108
83	0.800000011920929	0.8181818127632141	0.75	1.0	108
84	0.5892857313156128	0.5454545617103577	0.4285714328289032	0.75	108
85	0.6499999761581421	0.6363636255264282	0.5714285969734192	0.800000011920929	108
86	0.5178571343421936	0.4545454680919647	0.375	0.75	108
87	0.44999998807907104	0.4545454680919647	0.4000000059604645	0.4000000059604645	108
88	0.3541666865348816	0.3636363744735718	0.1666666716337204	0.3333333432674408	108
89	0.3611111044883728	0.27272728085517883	0.125	0.5	108
90	0.4999999701976776	0.5	0.5	0.3333333432674408	5
91	0.7166666984558105	0.7272727489471436	0.75	0.6000000238418579	5
92	0.6428571343421936	0.5454545617103577	0.4444444477558136	1.0	5
93	0.5277777910232544	0.5454545617103577	0.20000000298023224	0.5	5
94	0.550000011920929	0.5454545617103577	0.5	0.6000000238418579	5
95	0.25	0.3636363744735718	0.0	0.0	5
96	0.3499999940395355	0.3636363744735718	0.4285714328289032	0.5	5
97	0.5208333730697632	0.4545454680919647	0.2857142984867096	0.6666666865348816	5
98	0.2916666865348816	0.27272728085517883	0.1428571492433548	0.3333333432674408	5
99	0.20000000298023224	0.1818181872367859	0.25	0.4000000059604645	5
